Tinh_Thanh,Ngay_Thang,Nhiet_Do,Do_Am,Gio_kph,Mua_mm,Chi_So_UV
Sa Pa,3/19/2026 2:00,12.6,71,7.4,0,0
Sa Pa,3/19/2026 3:00,12.5,76,5.4,0,0
Sa Pa,3/19/2026 4:00,12.3,81,6,0,0
Sa Pa,3/19/2026 5:00,12.2,85,6.2,0,0
Sa Pa,3/19/2026 6:00,12.3,86,6.7,0,0
Sa Pa,3/19/2026 7:00,12.9,87,8.3,0,0.15
Sa Pa,3/19/2026 8:00,14.9,80,8,0,1.4
Sa Pa,3/19/2026 9:00,16.5,74,6.8,0,3.45
Sa Pa,3/19/2026 10:00,17.9,66,7.2,0,5.5
Sa Pa,3/19/2026 11:00,19.3,54,7.4,0,7.2
Sa Pa,3/19/2026 12:00,20.3,47,9.9,0,8.25
Sa Pa,3/19/2026 13:00,20.8,41,15.4,0,8.45
Sa Pa,3/19/2026 14:00,20.6,43,16.5,0,7.75
Sa Pa,3/19/2026 15:00,20.7,42,14.1,0,6.3
Sa Pa,3/19/2026 16:00,20.4,40,15,0,4.35
Sa Pa,3/19/2026 17:00,19.5,42,10.3,0,2.25
Sa Pa,3/19/2026 18:00,17.9,47,7,0,0.6
Sa Pa,3/19/2026 19:00,16.8,45,11.7,0,0
Sa Pa,3/19/2026 20:00,16.1,42,10.2,0,0
Sa Pa,3/19/2026 21:00,15.2,41,9.5,0,0
Sa Pa,3/19/2026 22:00,14.8,41,9.8,0,0
Sa Pa,3/19/2026 23:00,14.5,44,9.1,0,0
Sa Pa,3/20/2026 0:00,13.7,51,8.7,0,0
Sa Pa,3/20/2026 1:00,14.4,66,9.8,0,0
Sa Pa,3/20/2026 2:00,14.2,70,8.7,0,0
Sa Pa,3/20/2026 3:00,13.9,71,7.2,0,0
Sa Pa,3/20/2026 4:00,13.4,72,7.7,0,0
Sa Pa,3/20/2026 5:00,13.1,74,7.9,0,0
Sa Pa,3/20/2026 6:00,12.7,76,7.7,0,0
Sa Pa,3/20/2026 7:00,13.5,78,8.4,0,0.2
Sa Pa,3/20/2026 8:00,15.8,72,7.6,0,1.25
Sa Pa,3/20/2026 9:00,17.2,70,5.5,0,3.15
Sa Pa,3/20/2026 10:00,17.9,70,5.3,0,5.55
Sa Pa,3/20/2026 11:00,19.1,59,4.6,0,7.3
Sa Pa,3/20/2026 12:00,20.4,47,3.6,0,8.3
Sa Pa,3/20/2026 13:00,22.3,37,5.9,0,8.5
Sa Pa,3/20/2026 14:00,22.3,34,5.9,0,7.8
Sa Pa,3/20/2026 15:00,22.3,34,5.8,0,6.35
Sa Pa,3/20/2026 16:00,21.7,33,10.4,0,3.05
Sa Pa,3/20/2026 17:00,20.6,35,6.2,0,1.05
Sa Pa,3/20/2026 18:00,17.4,57,4.2,0,0.6
Sa Pa,3/20/2026 19:00,15.4,64,6.2,0,0
Sa Pa,3/20/2026 20:00,14.5,63,7.2,0,0
Sa Pa,3/20/2026 21:00,13.4,77,7.9,0,0
Sa Pa,3/20/2026 22:00,12.6,92,7.2,0,0
Sa Pa,3/20/2026 23:00,12.3,98,5.9,0,0
Sa Pa,3/21/2026 0:00,12.3,98,6.3,0,0
Sa Pa,3/21/2026 1:00,13.5,93,8.1,0,0
Sa Pa,3/21/2026 2:00,13.2,97,7.6,0,0
Sa Pa,3/21/2026 3:00,12.8,100,6.4,0,0
Sa Pa,3/21/2026 4:00,12.6,99,5.9,0,0
Sa Pa,3/21/2026 5:00,12.4,99,6.2,0,0
Sa Pa,3/21/2026 6:00,12.3,98,6.9,0,0
Sa Pa,3/21/2026 7:00,13,93,6.9,0,0.2
Sa Pa,3/21/2026 8:00,14.5,88,7.9,0,1.1
Sa Pa,3/21/2026 9:00,14.8,88,7.5,0.5,2.2
Sa Pa,3/21/2026 10:00,15.5,90,7.5,1,3.9
Sa Pa,3/21/2026 11:00,16.2,87,7.7,1.1,6.7
Sa Pa,3/21/2026 12:00,16.8,87,8.7,3.6,8.15
Sa Pa,3/21/2026 13:00,17,86,7.1,4.2,8.45
Sa Pa,3/21/2026 14:00,17,87,7.1,2.7,5.25
Sa Pa,3/21/2026 15:00,16,91,6.9,4.4,3.95
Sa Pa,3/21/2026 16:00,15.5,93,8.1,2.9,4
Sa Pa,3/21/2026 17:00,14.7,95,7.4,1.8,2.05
Sa Pa,3/21/2026 18:00,13.8,97,6.9,1.3,0.5
Sa Pa,3/21/2026 19:00,14.1,97,6.9,0.2,0
Sa Pa,3/21/2026 20:00,13.7,98,5.8,0,0
Sa Pa,3/21/2026 21:00,13.7,97,7,0.4,0
Sa Pa,3/21/2026 22:00,13.6,97,6.2,0,0
Sa Pa,3/21/2026 23:00,13.8,95,7.3,0,0
Sa Pa,3/22/2026 0:00,13.6,93,7.8,0,0
Sa Pa,3/22/2026 1:00,13.6,89,8.4,0,0
Sa Pa,3/22/2026 2:00,13.2,91,8.8,0,0
Sa Pa,3/22/2026 3:00,13.1,92,7.8,0,0
Sa Pa,3/22/2026 4:00,13.1,92,7.7,0,0
Sa Pa,3/22/2026 5:00,12.9,93,7.2,0,0
Sa Pa,3/22/2026 6:00,13.1,92,6.6,0,0
Sa Pa,3/22/2026 7:00,13.8,89,8.1,0,0.2
Sa Pa,3/22/2026 8:00,14.5,87,7.6,0,1.3
Sa Pa,3/22/2026 9:00,15.3,85,5.5,0,3.4
Sa Pa,3/22/2026 10:00,16.1,83,9.1,0.1,5.5
Sa Pa,3/22/2026 11:00,17.4,80,7.3,0.2,7.3
Sa Pa,3/22/2026 12:00,17.6,80,6.6,1.1,8.35
Sa Pa,3/22/2026 13:00,18.2,68,8.6,1.3,8.5
Sa Pa,3/22/2026 14:00,18.6,65,9.5,0,0.55
Sa Pa,3/22/2026 15:00,18.5,64,7.9,0,0.95
Sa Pa,3/22/2026 16:00,18.1,65,7.6,0,0.8
Sa Pa,3/22/2026 17:00,17.2,67,7.6,0,2.3
Sa Pa,3/22/2026 18:00,15.6,80,6.6,0,0.25
Sa Pa,3/22/2026 19:00,14.7,85,7.3,0,0
Sa Pa,3/22/2026 20:00,14.1,88,8.1,0,0
Sa Pa,3/22/2026 21:00,14.2,86,6.7,0,0
Sa Pa,3/22/2026 22:00,13.6,91,6.1,0,0
Sa Pa,3/22/2026 23:00,13.9,90,8,0,0
Sa Pa,3/23/2026 0:00,13.5,91,8,0,0
Sa Pa,3/23/2026 1:00,13.6,86,10.5,0.2,0
Sa Pa,3/23/2026 2:00,13.4,87,10.1,0,0
Sa Pa,3/23/2026 3:00,13.2,90,8,0,0
Sa Pa,3/23/2026 4:00,13.3,90,7.8,1.6,0
Sa Pa,3/23/2026 5:00,13.5,88,7.5,0.1,0
Sa Pa,3/23/2026 6:00,13.2,90,8.6,0,0
Sa Pa,3/23/2026 7:00,13.5,87,7.8,0,0.25
Sa Pa,3/23/2026 8:00,14.3,85,7.2,0,1.5
Sa Pa,3/23/2026 9:00,15,82,7.1,0,3.45
Sa Pa,3/23/2026 10:00,16,78,8.1,0,5.45
Sa Pa,3/23/2026 11:00,17,75,7,0,7.2
Sa Pa,3/23/2026 12:00,18.1,68,9.1,0,8.4
Sa Pa,3/23/2026 13:00,19.4,57,9.2,0,3.55
Sa Pa,3/23/2026 14:00,20.2,49,10.5,0,7.85
Sa Pa,3/23/2026 15:00,19.8,48,8.4,0,5.3
Sa Pa,3/23/2026 16:00,19.2,50,8.2,0,4.4
Sa Pa,3/23/2026 17:00,18.3,53,8.1,0,2.25
Sa Pa,3/23/2026 18:00,16.7,62,7,0,0.65
Sa Pa,3/23/2026 19:00,15.5,69,9.5,0,0
Sa Pa,3/23/2026 20:00,15.2,73,9.4,0,0
Sa Pa,3/23/2026 21:00,15.1,76,8.5,0,0
Sa Pa,3/23/2026 22:00,15.1,75,9.1,0,0
Sa Pa,3/23/2026 23:00,15,74,8.2,0,0
Sa Pa,3/24/2026 0:00,14.8,74,9.6,0,0
Sa Pa,3/24/2026 1:00,15.1,65,11.6,0,0
Sa Pa,3/24/2026 2:00,14.9,62,10.9,0,0
Sa Pa,3/24/2026 3:00,14,63,8.4,0,0
Sa Pa,3/24/2026 4:00,13.5,67,8.7,0,0
Sa Pa,3/24/2026 5:00,13.5,69,7.3,0,0
Sa Pa,3/24/2026 6:00,13.3,70,6,0,0
Sa Pa,3/24/2026 7:00,14.1,74,7.8,0,0.25
Sa Pa,3/24/2026 8:00,16.1,76,7.2,0,1.6
Sa Pa,3/24/2026 9:00,16.8,75,6.4,0,3.65
Sa Pa,3/24/2026 10:00,17.6,77,5.8,0,5.75
Sa Pa,3/24/2026 11:00,19,69,5.8,0,7.45
Sa Pa,3/24/2026 12:00,19.9,62,5.7,0,8.45
Sa Pa,3/24/2026 13:00,21.9,46,6.5,0,8.6
Sa Pa,3/24/2026 14:00,21.7,45,6.4,0,7.9
Sa Pa,3/24/2026 15:00,21.4,45,5.2,0,6.45
Sa Pa,3/24/2026 16:00,21,48,4.3,0,4.45
Sa Pa,3/24/2026 17:00,20,52,4.5,0,2.35
Sa Pa,3/24/2026 18:00,17.5,70,6.1,0,0.65
Sa Pa,3/24/2026 19:00,16.3,75,7.2,0,0
Sa Pa,3/24/2026 20:00,15.9,73,7.3,0,0
Sa Pa,3/24/2026 21:00,15.1,80,6.8,0,0
Sa Pa,3/24/2026 22:00,15,79,6.8,0,0
Sa Pa,3/24/2026 23:00,14.6,78,7,0,0
Sa Pa,3/25/2026 0:00,14.3,76,5.8,0,0
Sa Pa,3/25/2026 1:00,14.4,70,7.9,0,0
Sa Pa,3/25/2026 2:00,14.6,68,7.5,0,0
Sa Pa,3/25/2026 3:00,14.1,73,6.6,0,0
Sa Pa,3/25/2026 4:00,13.6,75,7.4,0,0
Sa Pa,3/25/2026 5:00,13.2,78,7.6,0,0
Sa Pa,3/25/2026 6:00,13.5,80,7.6,0,0
Sa Pa,3/25/2026 7:00,14.4,80,7.6,0,0.25
Sa Pa,3/25/2026 8:00,16.3,79,8.2,0,1.65
Sa Pa,3/25/2026 9:00,17.1,79,8.2,0,3.55
Sa Pa,3/25/2026 10:00,18,77,8.1,0,5.5
Sa Pa,3/25/2026 11:00,19.7,66,7.6,0,7.25
Sa Pa,3/25/2026 12:00,21.5,49,10,0,8.45
Sa Pa,3/25/2026 13:00,21.9,45,17,0,8.65
Sa Pa,3/25/2026 14:00,21.5,47,17.6,0,7.7
Sa Pa,3/25/2026 15:00,20.9,49,14.5,0,6.4
Sa Pa,3/25/2026 16:00,20.6,49,14.1,0,4.35
Sa Pa,3/25/2026 17:00,20.2,48,12.8,0,1.85
Sa Pa,3/25/2026 18:00,18.7,58,7.9,0,0.65
Sa Pa,3/25/2026 19:00,17.3,51,11.8,0,0
Sa Pa,3/25/2026 20:00,16.8,50,12.6,0,0
Sa Pa,3/25/2026 21:00,16.1,51,10.4,0,0
Sa Pa,3/25/2026 22:00,15.6,51,11.3,0,0
Sa Pa,3/25/2026 23:00,15.5,51,11.8,0,0
Sa Pa,3/26/2026 0:00,15.2,52,11,0,0
Sa Pa,3/26/2026 1:00,15.3,55,11.5,0,0
Sa Pa,3/26/2026 2:00,15.2,53,11.3,0,0
Sa Pa,3/26/2026 3:00,14.4,55,9.3,0,0
Sa Pa,3/26/2026 4:00,14,58,10,0,0
Sa Pa,3/26/2026 5:00,13.6,63,9.3,0,0
Sa Pa,3/26/2026 6:00,13.4,65,8.9,0,0
Sa Pa,3/26/2026 7:00,14.4,66,9.7,0,0.3
Sa Pa,3/26/2026 8:00,16.9,68,7,0,1.65
Sa Pa,3/26/2026 9:00,18.5,63,5.4,0,3.7
Sa Pa,3/26/2026 10:00,20.2,56,4.7,0,5.8
Sa Pa,3/26/2026 11:00,21.5,45,6.7,0,7.5
Sa Pa,3/26/2026 12:00,22.3,41,8.9,0,8.5
Sa Pa,3/26/2026 13:00,22.8,38,15.8,0,8.7
Sa Pa,3/26/2026 14:00,22.7,37,18.7,0,7.95
Sa Pa,3/26/2026 15:00,21.7,43,20.8,0,6.5
Sa Pa,3/26/2026 16:00,21.1,46,19.1,0,4.5
Sa Pa,3/26/2026 17:00,20.5,50,14.7,0,2.35
Sa Pa,3/26/2026 18:00,18.9,51,8.8,0,0.65
Sa Pa,3/26/2026 19:00,17.6,48,11.5,0,0
Sa Pa,3/26/2026 20:00,17.3,47,12,0,0
Sa Pa,3/26/2026 21:00,16.8,49,10.7,0,0
Sa Pa,3/26/2026 22:00,16.3,50,11.3,0,0
Sa Pa,3/26/2026 23:00,16.1,52,10.5,0,0
Sa Pa,3/27/2026 0:00,15.7,56,9.7,0,0
Sa Pa,3/27/2026 1:00,15.8,57,10.1,0,0
Sa Pa,3/27/2026 2:00,15.5,59,10.4,0,0
Sa Pa,3/27/2026 3:00,15.2,60,9.4,0,0
Sa Pa,3/27/2026 4:00,14.8,61,9.6,0,0
Sa Pa,3/27/2026 5:00,14.3,63,9.1,0,0
Sa Pa,3/27/2026 6:00,13.9,65,8.8,0,0
Sa Pa,3/27/2026 7:00,14.9,63,9.4,0,0.3
Sa Pa,3/27/2026 8:00,17.4,63,6.8,0,1.7
Sa Pa,3/27/2026 9:00,19.2,57,6.1,0,3.75
Sa Pa,3/27/2026 10:00,20.4,52,5.8,0,5.85
Sa Pa,3/27/2026 11:00,21.9,41,6.6,0,7.55
Sa Pa,3/27/2026 12:00,22.5,37,9.5,0,8.55
Sa Pa,3/27/2026 13:00,21.9,37,17,0,8.75
Sa Pa,3/27/2026 14:00,22.3,38,20.7,0,8
Sa Pa,3/27/2026 15:00,21.6,43,21.6,0,6.55
Sa Pa,3/27/2026 16:00,21.1,46,20.8,0,4.5
Sa Pa,3/27/2026 17:00,20.6,48,17.6,0,2.4
Sa Pa,3/27/2026 18:00,19.4,50,10,0,0.65
Sa Pa,3/27/2026 19:00,18.3,49,11.5,0,0
Sa Pa,3/27/2026 20:00,17.8,49,11.3,0,0
Sa Pa,3/27/2026 21:00,17.3,51,9.8,0,0
Sa Pa,3/27/2026 22:00,16.7,54,9,0,0
Sa Pa,3/27/2026 23:00,16,57,8,0,0
Sa Pa,3/28/2026 0:00,15.3,59,7.6,0,0
Sa Pa,3/28/2026 1:00,15.6,57,8.7,0,0
Sa Pa,3/28/2026 2:00,15.2,58,8.4,0,0
Sa Pa,3/28/2026 3:00,14.7,60,7.2,0,0
Sa Pa,3/28/2026 4:00,14.5,60,7.3,0,0
Sa Pa,3/28/2026 5:00,13.9,64,7,0,0
Sa Pa,3/28/2026 6:00,13.9,64,6.5,0,0
Sa Pa,3/28/2026 7:00,14.9,68,7.5,0,0.3
Sa Pa,3/28/2026 8:00,16.9,71,7.3,0,1.7
Sa Pa,3/28/2026 9:00,18.1,69,6.6,0,3.8
Sa Pa,3/28/2026 10:00,19.4,67,6.2,0,5.9
Sa Pa,3/28/2026 11:00,21.3,55,5.1,0,7.6
Sa Pa,3/28/2026 12:00,22.8,45,6.9,0,8.6
Sa Pa,3/28/2026 13:00,23.3,42,7.6,0,8.75
Sa Pa,3/28/2026 14:00,23.8,38,9.5,0,8
Sa Pa,3/28/2026 15:00,23.5,38,8.4,0,6.55
Sa Pa,3/28/2026 16:00,22.9,39,8.2,0,4.5
Sa Pa,3/28/2026 17:00,21.8,42,6.1,0,2.35
Sa Pa,3/28/2026 18:00,18.9,64,7.7,0,0.7
Sa Pa,3/28/2026 19:00,17.4,76,8.6,0,0
Sa Pa,3/28/2026 20:00,16.6,78,8,0,0
Sa Pa,3/28/2026 21:00,15.7,74,7.2,0,0
Sa Pa,3/28/2026 22:00,14.9,71,6.8,0,0
Sa Pa,3/28/2026 23:00,14.5,71,6.6,0,0
Sa Pa,3/29/2026 0:00,14.5,72,6.6,0,0
Sa Pa,3/29/2026 1:00,14,66,8,0,0
Sa Pa,3/29/2026 2:00,14.6,75,8.3,0,0
Sa Pa,3/29/2026 3:00,14.7,84,7.3,0,0
Sa Pa,3/29/2026 4:00,14.9,81,9.8,0,0
Sa Pa,3/29/2026 5:00,14.8,77,9.4,0,0
Sa Pa,3/29/2026 6:00,14.9,74,9.1,0,0
Sa Pa,3/29/2026 7:00,14.5,81,16.3,4,0.3
Sa Pa,3/29/2026 8:00,15.5,77,13.4,0.3,1.7
Sa Pa,3/29/2026 9:00,15.2,76,11.6,0.3,3.8
Sa Pa,3/29/2026 10:00,16.7,73,12.4,0.4,5.85
Sa Pa,3/29/2026 11:00,17.8,69,13.5,0.2,7.55
Sa Pa,3/29/2026 12:00,18.8,62,11.8,0.1,8.55
Sa Pa,3/29/2026 13:00,19.4,63,17.3,0,8.7
Sa Pa,3/29/2026 14:00,18.5,67,24,0.5,5.65
Sa Pa,3/29/2026 15:00,17.6,70,16.1,1,3.6
Sa Pa,3/29/2026 16:00,16.9,73,13,2.4,3.65
Sa Pa,3/29/2026 17:00,17.4,66,13.3,0.1,2.15
Sa Pa,3/29/2026 18:00,16.6,62,12,0,0.65
Sa Pa,3/29/2026 19:00,17.3,52,16.1,0,0
Sa Pa,3/29/2026 20:00,17.2,54,17.4,0,0
Sa Pa,3/29/2026 21:00,17.1,54,16.6,0,0
Sa Pa,3/29/2026 22:00,16.8,55,15.4,0,0
Sa Pa,3/29/2026 23:00,16.4,57,15,0,0
Sa Pa,3/30/2026 0:00,16.3,56,14.3,0,0
Sa Pa,3/30/2026 1:00,16.6,57,15.9,0,0
Sa Pa,3/30/2026 2:00,16.4,58,15.4,0,0
Sa Pa,3/30/2026 3:00,15.9,58,13.1,0,0
Sa Pa,3/30/2026 4:00,15.6,59,13.7,0,0
Sa Pa,3/30/2026 5:00,15.3,58,13.8,0,0
Sa Pa,3/30/2026 6:00,15.1,57,14.8,0,0
Sa Pa,3/30/2026 7:00,15.8,56,17.8,0,0.35
Sa Pa,3/30/2026 8:00,17.2,52,16.1,0,1.75
Sa Pa,3/30/2026 9:00,18.7,46,13.8,0,3.8
Sa Pa,3/30/2026 10:00,19.9,43,17.2,0,5.9
Sa Pa,3/30/2026 11:00,20.7,44,22.1,0,7.55
Sa Pa,3/30/2026 12:00,21.2,44,29,0,8.55
Sa Pa,3/30/2026 13:00,21.5,41,34.4,0,8.7
Sa Pa,3/30/2026 14:00,21.8,39,35.2,0,7.85
Sa Pa,3/30/2026 15:00,21.5,42,30.1,0,5.45
Sa Pa,3/30/2026 16:00,21.5,41,32.2,0,3.6
Sa Pa,3/30/2026 17:00,21,43,30.1,0,1.85
Sa Pa,3/30/2026 18:00,19.6,47,23.3,0,0.7
Sa Pa,3/30/2026 19:00,18.1,53,23.4,0,0
Sa Pa,3/30/2026 20:00,18.2,54,22.1,0,0
Sa Pa,3/30/2026 21:00,18.5,53,17.6,0,0
Sa Pa,3/30/2026 22:00,18.4,55,16.3,0,0
Sa Pa,3/30/2026 23:00,18,57,14.8,0,0
Sa Pa,3/31/2026 0:00,17.8,59,14.8,0,0
Sa Pa,3/31/2026 1:00,17.9,58,15.9,0,0
Sa Pa,3/31/2026 2:00,17.7,58,14.3,0,0
Sa Pa,3/31/2026 3:00,17.5,58,13.1,0,0
Sa Pa,3/31/2026 4:00,17.2,60,13.3,0,0
Sa Pa,3/31/2026 5:00,16.9,61,12.2,0,0
Sa Pa,3/31/2026 6:00,16.7,61,11.5,0,0
Sa Pa,3/31/2026 7:00,17.4,61,12.5,0,0.35
Sa Pa,3/31/2026 8:00,18.9,57,11.7,0,1.8
Sa Pa,3/31/2026 9:00,20.3,50,10.9,0,3.85
Sa Pa,3/31/2026 10:00,21.4,45,12.2,0,5.95
Sa Pa,3/31/2026 11:00,22.6,42,12.6,0,7.65
Sa Pa,3/31/2026 12:00,23,40,18.2,0,8.25
Sa Pa,3/31/2026 13:00,22.9,42,19.2,0,5.05
Sa Pa,3/31/2026 14:00,23,41,23,0,4.85
Sa Pa,3/31/2026 15:00,23.2,39,20.5,0,2.1
Sa Pa,3/31/2026 16:00,22.9,39,19.8,0,1.5
Sa Pa,3/31/2026 17:00,21.8,45,17.9,0,2
Sa Pa,3/31/2026 18:00,20.5,51,15,0.1,0.6
Sa Pa,3/31/2026 19:00,19.3,55,12.5,0.1,0
Sa Pa,3/31/2026 20:00,18.9,55,12.7,0,0
Sa Pa,3/31/2026 21:00,18.4,56,11.2,0,0
Sa Pa,3/31/2026 22:00,17.6,59,7.1,0,0
Sa Pa,3/31/2026 23:00,16.2,65,6.8,0,0
Sa Pa,4/1/2026 0:00,14.7,86,7.9,0,0
Sa Pa,4/1/2026 1:00,14.8,82,6.1,0,0
Sa Pa,4/1/2026 2:00,13.8,95,7.7,0,0
Sa Pa,4/1/2026 3:00,13.4,100,6.9,0,0
Sa Pa,4/1/2026 4:00,13.4,100,6.6,0,0
Sa Pa,4/1/2026 5:00,13.4,98,6.6,0,0
Sa Pa,4/1/2026 6:00,13.2,98,7.2,0,0
Sa Pa,4/1/2026 7:00,13.6,92,7.5,0,0.2
Sa Pa,4/1/2026 8:00,14.6,89,8.4,0,0.65
Sa Pa,4/1/2026 9:00,15.7,84,7.9,0,0.75
Sa Pa,4/1/2026 10:00,16.8,79,7.9,0,0.9
Sa Pa,4/1/2026 11:00,18,76,9.8,0,2.3
Sa Pa,4/1/2026 12:00,18,78,8.6,0.4,8.05
Sa Pa,4/1/2026 13:00,19.3,69,7.1,0.7,8.35
Sa Pa,4/1/2026 14:00,19,73,8.4,0,5.2
Sa Pa,4/1/2026 15:00,18.7,74,8.2,0,1.65
Sa Pa,4/1/2026 16:00,18.8,72,6.3,0,4.55
Sa Pa,4/1/2026 17:00,16.7,82,7.9,0.2,0.3
Sa Pa,4/1/2026 18:00,15.4,88,9,0.2,0.7
Sa Pa,4/1/2026 19:00,15,90,5.9,0.8,0
Sa Pa,4/1/2026 20:00,14.6,91,7.9,0.2,0
Sa Pa,4/1/2026 21:00,14.5,93,6.9,0,0
Sa Pa,4/1/2026 22:00,14.4,93,6.9,0,0
Sa Pa,4/1/2026 23:00,14.6,92,6.8,0,0
Sa Pa,4/2/2026 0:00,14.4,94,5.7,0.5,0
Sa Pa,4/2/2026 1:00,15.7,87,6.9,0.3,0
Sa Pa,4/2/2026 2:00,15.8,85,7.9,0.3,0
Sa Pa,4/2/2026 3:00,15.7,83,6.8,0,0
Sa Pa,4/2/2026 4:00,15.5,82,7.8,0,0
Sa Pa,4/2/2026 5:00,15.3,82,8,0,0
Sa Pa,4/2/2026 6:00,15.3,83,9.3,0.8,0
Sa Pa,4/2/2026 7:00,16.1,79,9.1,0,0.35
Sa Pa,4/2/2026 8:00,17.3,76,9.4,0,1.8
Sa Pa,4/2/2026 9:00,18.1,75,8.8,0,3.8
Sa Pa,4/2/2026 10:00,19.4,68,9.2,0,5.95
Sa Pa,4/2/2026 11:00,20.4,61,11,0,7.75
Sa Pa,4/2/2026 12:00,21.2,56,13.8,0,8.7
Sa Pa,4/2/2026 13:00,22,51,12.7,0,5.05
Sa Pa,4/2/2026 14:00,22,48,15.2,0,3.8
Sa Pa,4/2/2026 15:00,21.6,52,14.1,0,2.8
Sa Pa,4/2/2026 16:00,20.6,61,12,0,1.65
Sa Pa,4/2/2026 17:00,19.5,66,10.4,0.2,0.85
Sa Pa,4/2/2026 18:00,18.9,65,9.8,0.1,0.6
Sa Pa,4/2/2026 19:00,19.3,57,7.8,0.5,0
Sa Pa,4/2/2026 20:00,18.7,58,8.3,0,0
Sa Pa,4/2/2026 21:00,18.3,59,8.4,0,0
Sa Pa,4/2/2026 22:00,18.3,59,8.5,0.1,0
Sa Pa,4/2/2026 23:00,18.3,59,10.9,0,0
Sa Pa,4/3/2026 0:00,18.2,58,10.3,0,0
Sa Pa,4/3/2026 1:00,18.4,57,10.7,0,0
Sa Pa,4/3/2026 2:00,18.3,57,10.7,0,0
Sa Pa,4/3/2026 3:00,17.9,58,9.2,0,0
Sa Pa,4/3/2026 4:00,17.6,61,9.2,0,0
Sa Pa,4/3/2026 5:00,17.3,62,9.2,0,0
Sa Pa,4/3/2026 6:00,17,62,9.9,0,0
Sa Pa,4/3/2026 7:00,18.7,55,11.5,0,0.4
Sa Pa,4/3/2026 8:00,20.2,50,10.7,0,1.9
Sa Pa,4/3/2026 9:00,21.5,43,11.2,0,4
Sa Pa,4/3/2026 10:00,22.5,42,12.7,0,6.1
Sa Pa,4/3/2026 11:00,23.4,41,14.1,0,7.75
Sa Pa,4/3/2026 12:00,23.8,39,17.7,0,8.75
Sa Pa,4/3/2026 13:00,24.1,41,17.8,0,8.85
Sa Pa,4/3/2026 14:00,24.1,38,19.6,0,8.1
Sa Pa,4/3/2026 15:00,24.3,36,16.7,0,6.6
Sa Pa,4/3/2026 16:00,24.4,33,13.7,0,4.6
Sa Pa,4/3/2026 17:00,23.5,35,13.7,0,2.45
Sa Pa,4/3/2026 18:00,22.3,37,8.2,0,0.7
Sa Pa,4/3/2026 19:00,20.6,39,11.8,0,0
Sa Pa,4/3/2026 20:00,20.4,41,11.7,0,0
Sa Pa,4/3/2026 21:00,20.1,46,9.7,0,0
Sa Pa,4/3/2026 22:00,19.8,49,9.1,0,0
Sa Pa,4/3/2026 23:00,19.2,48,8.6,0,0
Sa Pa,4/4/2026 0:00,18.7,47,7.9,0,0
Sa Pa,4/4/2026 1:00,18.7,47,8.4,0,0
Sa Pa,4/4/2026 2:00,18.5,47,8.7,0,0
Sa Pa,4/4/2026 3:00,17.6,49,7.7,0,0
Sa Pa,4/4/2026 4:00,17.1,49,8.2,0,0
Sa Pa,4/4/2026 5:00,16.6,51,7.8,0,0
Sa Pa,4/4/2026 6:00,15.8,54,7.6,0,0
Sa Pa,4/4/2026 7:00,16.7,61,6.8,0,0.4
Sa Pa,4/4/2026 8:00,19,58,6.6,0,1.95
Sa Pa,4/4/2026 9:00,20.3,57,5.7,0,4.05
Sa Pa,4/4/2026 10:00,21.9,50,5.6,0,6.1
Sa Pa,4/4/2026 11:00,23.3,40,3.7,0,7.75
Sa Pa,4/4/2026 12:00,24.7,34,5.9,0,8.8
Sa Pa,4/4/2026 13:00,25,35,8.9,0,8.9
Sa Pa,4/4/2026 14:00,25.4,34,8.9,0,8.15
Sa Pa,4/4/2026 15:00,25.6,33,6,0,6.5
Sa Pa,4/4/2026 16:00,25,28,10.8,0,4.2
Sa Pa,4/4/2026 17:00,23.5,31,9.5,0,2
Sa Pa,4/4/2026 18:00,21.8,35,6.2,0,0.7
Sa Pa,4/4/2026 19:00,20.1,36,9.4,0,0
Sa Pa,4/4/2026 20:00,19.1,38,10,0,0
Sa Pa,4/4/2026 21:00,18.3,40,8.7,0,0
Sa Pa,4/4/2026 22:00,17.9,43,8.7,0,0
Sa Pa,4/4/2026 23:00,17.3,47,7.8,0,0
Sa Pa,4/5/2026 0:00,17.3,48,7.8,0,0
Sa Pa,4/5/2026 1:00,18.5,45,11.7,0,0
Sa Pa,4/5/2026 2:00,18.3,46,12,0,0
Sa Pa,4/5/2026 3:00,18.1,47,10.4,0,0
Sa Pa,4/5/2026 4:00,17.8,47,10.4,0,0
Sa Pa,4/5/2026 5:00,17.8,48,10.7,0,0
Sa Pa,4/5/2026 6:00,17.4,50,10.5,0,0
Sa Pa,4/5/2026 7:00,18.4,54,13.2,0,0.4
Sa Pa,4/5/2026 8:00,20,50,12.1,0,1.95
Sa Pa,4/5/2026 9:00,21.5,43,13.2,0,4.1
Sa Pa,4/5/2026 10:00,22.6,40,14.3,0,6.15
Sa Pa,4/5/2026 11:00,23.6,39,16.7,0,7.85
Sa Pa,4/5/2026 12:00,23.9,44,21.9,0,8.8
Sa Pa,4/5/2026 13:00,24.1,42,30.8,0,8.85
Sa Pa,4/5/2026 14:00,24.6,39,32.6,0,8.1
Sa Pa,4/5/2026 15:00,24.7,38,33.7,0,6.4
Sa Pa,4/5/2026 16:00,24.2,38,34.1,0,4.15
Sa Pa,4/5/2026 17:00,23.5,37,32.4,0,2.4
